mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
1078543,48.00,48,1078543,Space Cut Sew-on Stone,/Space-Cut-Sew-on-Stone-1078543/p,2 sizes & 6 colors/effects,6 colors/effects,/medias/1078543-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MTgyfGltYWdlL3BuZ3xpbWFnZXMvaDIyL2gyNi84OTI2ODA3MTMwMTQyLnBuZ3w1ZmQwODYyNDJhY2EzNTk0Zjk5N2M1N2Y5ODA4ZGRhNWM4NTdmNjU5YzU2M2E3MGRlZDcxMTUxYjg4YTc2OTRl,/medias/1078543-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTc0MXxpbWFnZS9wbmd8aW1hZ2VzL2hjMy9oZjcvODkyNjgwNzE5NTY3OC5wbmd8Zjc2Njk4YTE5ODMyOWIzODY4ZWJhMmUwNWQ2NjNjN2I2ZjEyOGE1Y2Q0MDJiZWNmMzVkMDgxMDgzNGQyODhjYg,/medias/1078543-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w4NDU5fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hlOS9oZjgvODkxOTY1NjU2MjcxOC5zdmd8NTBjMzZiM2M1MDc2NmJiMjVlODNmYmEyYjI5YjA3YzYyMTMzN2RmOTgzOWQ4YTI2NzU1YWQwMmNlZGJlM2MzZA,18.00x9.00 mm,Light Amethyst/Unfoiled/2 Holes,Sew-on Articles,Light Amethyst,Space Cut Sew-on Stone
5002622,48.00,48,5002622,Classic Round Sew-on Stone,/Classic-Round-Sew-on-Stone-5002622/p,4 sizes & 3 colors/effects,3 colors/effects,/medias/5002622-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4MDcyfGltYWdlL3BuZ3xpbWFnZXMvaDQ2L2g3OS84OTI3NTExODcxNTE4LnBuZ3w5ZDI4NWI2MTE4Njc4MGE2ZWNiMTA1N2YyNTg3YzU3ZjZjYzM2MjMzZDc5ZDc5YzRkYTUwMDM5ODA4MDBmZWVj,/medias/5002622-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTc3MnxpbWFnZS9wbmd8aW1hZ2VzL2gxMC9oNTgvODkyNzUxMTkzNzA1NC5wbmd8ZDFkZjUzZjk4MTNkZDM1MTMwYTc3M2EyMmQxOTgzMWQ2ODVmZjljZGQ1OTUyMmQ2MmRmZjI3ZDM1NDIzODczZg,/medias/5002622-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0MzE2fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmZS9oY2QvODkxOTk2NjYxMzUzNC5zdmd8ZTgxMGUyYjRhMjJiYmViNjhhYmNhYjc3NDc3NTAyOGJkMDUwZTAzN2Q3NmJmYTUwMTg2MTUzYTM5MTU3N2UyOA,18.00 mm,Crystal/Platinum-colored Pro Foiling/1 Hole,Sew-on Articles,Crystal,Classic Round Sew-on Stone
944592,40.00,40,944592,Galactic Flat Fancy Stone,/Galactic-Flat-Fancy-Stone-944592/p,3 sizes & 5 colors/effects,5 colors/effects,/medias/944592-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1Mzc3fGltYWdlL3BuZ3xpbWFnZXMvaGQ2L2hjMC84OTI5NDcxMTY4NTQyLnBuZ3xiZDljYzE1N2I4ODY4M2FjMDVhNzIxNGFlN2QwMjYzZThmZDJkMWE1YjAwNGYxY2RiMDAxODdmMjM1OWQxZmQy,/medias/944592-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMjE3MXxpbWFnZS9wbmd8aW1hZ2VzL2g1My9oMTUvODkyOTQ3MTIzNDA3OC5wbmd8ZjlhOWM5ZGE4MTdmNjAxZTk4YzNkYjFkYjc4NDJkNzg4MzY1NTkxMTY3MTUzZmI4ZDE3MzkxN2U1OTFkMGQ4Mw,/medias/944592-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNTM3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4MS9oMjcvODkyMDgwNjcxOTUxOC5zdmd8ZjBkYzdiMTFmNjgyMTU5Y2ZlMzhmZGNlYmU3Yzc5YTVlMWJkYjQ1NTM4N2MzZmY4NTQxZmE5MjY5NDRlYzBhZg,27.00x16.00 mm,Crystal Copper/Platinum-colored Pro Foiling,Fancy Stones,Crystal Copper,Galactic Flat Fancy Stone
1135196,40.00,40,1135196,Chessboard Circle Flat Back,/Chessboard-Circle-Flat-Back-1135196/p,4 sizes & 7 colors/effects,7 colors/effects,/medias/1135196-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5MTc5fGltYWdlL3BuZ3xpbWFnZXMvaGMxL2gxNi84OTI3MDIzMjM1MTAyLnBuZ3w4Y2MyYzJiMjQ5ZWU3YzkwNWRmY2M2ODgyZmRiY2YxOTMyZmEwZGQxOTA1Nzc1NzNhOTdlMDY3YTZmYzZiNDBk,/medias/1135196-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyMzAzMXxpbWFnZS9wbmd8aW1hZ2VzL2hkMi9oOTIvODkyNzAyMzMwMDYzOC5wbmd8Zjg5ZjRmYzE1YjNhNDI4YWZhNDQ1YjBiYjgxMzVhODg3ODAxZTA2MWExY2VhY2U2YWNkNDk2MTA0NTBlNmQwNw,/medias/1135196-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNzc0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gxNy9oMGEvODkxOTczMjMyMjMzNC5zdmd8ZDBkNGZiNzcwMThkOWMyZmYwZDRjMzY0MzBkMDc4YTQ1MDVjYWVhNmNlYTdmMTYwNzFlNmVjZTc4YjY4MWQyMA,20.00 mm,Crystal Antique Pink/Aluminium Foiling,Flat Backs Hotfix,Crystal Antique Pink,Chessboard Circle Flat Back
5052326,40.00,40,5052326,Round Chessboard Sew-on Stone,/Round-Chessboard-Sew-on-Stone-5052326/p,3 sizes & 11 colors/effects,11 colors/effects,/medias/5052326-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4MTM5fGltYWdlL3BuZ3xpbWFnZXMvaDlkL2gyOS84OTI3Nzc0MzQzMTk4LnBuZ3xlOGM3MDJiMzlkNGFiNTg5MzVkMTYzMGEyZmU3OTg2ZTA4NWU4N2Y2MmU0NWI1ZGIwN2Q1ZGJhNmM4ZDg1YTk1,/medias/5052326-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTg0OXxpbWFnZS9wbmd8aW1hZ2VzL2g0Ny9oMWIvODkyNzc3NDQwODczNC5wbmd8ZWFkNWIzMzNjMTRkNDA1NzNjM2ZkNzk0MjJmOWQyYWE0NGU5NTVlNjRiZGUxZGExYmQ4YTcwNTI3ZTBlOTZkNw,/medias/5052326-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MTAwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4NC9oZWIvODkyMDAzMTAzNTQyMi5zdmd8NTZhOTg4YWMyNTM0MWViZjY4MGY0OWE4MzdlYWQ2NGJlMTkwOTg1ZWE2ZDlkY2FlNzcwYzllNWQ2MjA4MWQwYQ,20.00 mm,Crystal Lilac Shadow/Platinum-colored Pro Foiling/2 Holes,Sew-on Articles,Crystal Lilac Shadow,Round Chessboard Sew-on Stone
1000961,36.00,36,1000961,De-Art Flat Fancy Stone,/De-Art-Flat-Fancy-Stone-1000961/p,1 sizes & 2 colors/effects,2 colors/effects,/medias/1000961-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MzI0fGltYWdlL3BuZ3xpbWFnZXMvaDVjL2hiYy84OTI2NDMyMjMxNDU0LnBuZ3xkZWQzZTMxNmM4ZGI5OTkzMjVkZjgwZWE1ZjZkMWM1ZGNhYTMxZGJjODVmNTRmZWFhNDUyMzgzYmZhNjFlMjhl,/medias/1000961-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNjU4NXxpbWFnZS9wbmd8aW1hZ2VzL2g2ZC9oMjMvODkyNjQzMjI5Njk5MC5wbmd8MDM1YjhkNGM1MjRlZjdmNTY5NmFhNWI2MmE2NGZkZTJlY2M0OTU3OTc2Nzc1OTQ3N2I1YjllMWUwN2U4ZmJlMw,/medias/1000961-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNDIzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2ZC9oM2EvODkxOTQ2ODkzMzE1MC5zdmd8MzgxZGEzOTM1MjI3ZTc1ZDJmZDk4NTMzZTI5NWY1YzU0Mjc3M2I0ODI0Y2QzMjM2MzNmYmVmYzA4Y2Y5OTEzYQ,28.00x15.50 mm,Crystal Red Magma/Platinum-colored Pro Foiling,Fancy Stones,Crystal Red Magma,De-Art Flat Fancy Stone
1089801,36.00,36,1089801,De-Art Flat Fancy Stone,/De-Art-Flat-Fancy-Stone-1089801/p,1 sizes & 2 colors/effects,2 colors/effects,/medias/1089801-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MTQ0fGltYWdlL3BuZ3xpbWFnZXMvaDQ5L2g2Yi84OTI2ODU0MDIxMTUwLnBuZ3w2MWZjMzdkNTIwNGQzMjk4OGUxMjFmN2IyMWJmZGM5NWI2ZWE2OGEzMTBjYjg1ODE4NDZhYmQ0YzQ0ODMyYjc4,/medias/1089801-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTkwMHxpbWFnZS9wbmd8aW1hZ2VzL2hkMC9oNzYvODkyNjg1NDA4NjY4Ni5wbmd8NzU5MGJmMTBlMDliN2Q2YjlkOTc4ZjBjNGMyZjg4MjVmYTNiYzI5ZDg4ZDFkMjNhZTdhMGYyNmFkNTk1ZmE1MA,/medias/1089801-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNDIzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0NS9oNTEvODkxOTY3MTA0NjE3NC5zdmd8ZWE2MTJjMDNjNmEzZDI5ZDdmNGNjYzdlNmU5MTMzNTk2MTUwMjNiYTViMzE0ZjlhMjI1NzIxZDkxZTFmZWYyOA,28.00x15.50 mm,Crystal Volcano/Platinum-colored Pro Foiling,Fancy Stones,Crystal Volcano,De-Art Flat Fancy Stone
1094150,36.00,36,1094149,Oval Bead,/Oval-Bead-1094149/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1094149-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MDcyfGltYWdlL3BuZ3xpbWFnZXMvaDJkL2hiYy84OTI2ODY3NTg3MTAyLnBuZ3xhNmMyMGIwNTdlNjNkMmQxYmYwMjBlNGQ4NDE0YTViZWVmNjg0OTE5NmYzYTgzZTUyNWQ1YjhkYTdkMWVmZWYz,/medias/1094149-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzAxNHxpbWFnZS9wbmd8aW1hZ2VzL2gxYy9oNDAvODkyNjg2NzY1MjYzOC5wbmd8NjgwNDE4ZmZmNmMxM2YxN2ViNWJiMGYyMjI3YWU1NmMwYzRlNDIyNjdiOGJkOWY3MWEzODA3NWE2YTVjN2I5Yg,/medias/1094149-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hiYi9oZjQvODkxOTY3NzI3MjA5NC5zdmd8YzljYzU5OTYzNGMwM2Q3NzE4NDUzMTBlZWY3NDBjMjkzMWJhZGZkOTdlZWY2NDhmYzljMjQwM2ViMzBkYWFkMQ,14.00x10.00 mm,Crystal/1 Hole,Beads,Crystal,Oval Bead
1094752,36.00,36,1094752,Oval Bead,/Oval-Bead-1094752/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1094752-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MDEzfGltYWdlL3BuZ3xpbWFnZXMvaDMyL2hmZC84OTI2ODcyNTAyMzAyLnBuZ3w1YzYxYzcxODYxNjEwMjI4NTdhNGM3MjNjODE4ZWNlMzg2YzI5ZWViNmI4ODkxYTg5NjUyNmMxMjExOTE1MDcy,/medias/1094752-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzk4N3xpbWFnZS9wbmd8aW1hZ2VzL2hiMi9oMjAvODkyNjg3MjU2NzgzOC5wbmd8MDY4MmIwMGZiZGZhYzY4OGNhOTUzY2NmMDQwZmRiOGJhZmI0NmI5NDVjMDk3M2QxNWY0OTg1NDRiODdhMzIyOQ,/medias/1094752-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1NS9oMDAvODkxOTY3ODEyNDA2Mi5zdmd8NjYxMTJmOTc3ZDVjYjEzZTJkZDAyMzg0MDFhZTM4Mzg0MmM2ZWY1MjVjNDQ1ZGU4ZTYyODljZjFiZmRhOTk5NA,22.00x16.00 mm,Crystal Aurore Boreale/1 Hole,Beads,Crystal Aurore Boreale,Oval Bead
1094753,36.00,36,1094753,Oval Bead,/Oval-Bead-1094753/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1094753-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODAxfGltYWdlL3BuZ3xpbWFnZXMvaDM4L2gwNS84OTI2ODczNDg1MzQyLnBuZ3w5ZjdiNWVjZDhmMWE1OWNiNTQ0ZWY1MTdjNjBmYzI5YWI1ZDI2NDQ5NTdiNzQxNWQ5MGNiNjhjMWM5MjkyMzNm,/medias/1094753-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNjc4MnxpbWFnZS9wbmd8aW1hZ2VzL2g0OS9oODEvODkyNjg3MzU1MDg3OC5wbmd8MjA0MDY5YWRkNTU4OTIxNGU3ZmRjZjQyODJmMTYzM2E2ZmJmMzM1NGZkZWJkZmZjYzM0NmNlODQzYmY3NmFmNQ,/medias/1094753-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjNS9oZTEvODkxOTY3ODE4OTU5OC5zdmd8NmE3ZTdiYjY5ZWNjOWI1NWI2Y2M4ZTk3ZTI5NWExMWZhZGRlMjhmMjhmMjFlNTM4N2NiZjcwODczNDMxNzFhMw,22.00x16.00 mm,Crystal Golden Shadow/1 Hole,Beads,Crystal Golden Shadow,Oval Bead
1134265,36.00,36,1134265,Oval Bead,/Oval-Bead-1134265/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1134265-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MTk3fGltYWdlL3BuZ3xpbWFnZXMvaGY3L2g1OS84OTc5OTg3NjkzNTk4LnBuZ3w0ZTE1ODk1ZTMyMmQwZjQwMzA5YTE1MDFkYmVlNDdkYTdhMWVmYTA2YzA5ZDcwMmRjMzZlMGI0M2U0OTI3MDUz,/medias/1134265-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODA2N3xpbWFnZS9wbmd8aW1hZ2VzL2g0YS9oOGQvODk3OTk4NzgyNDY3MC5wbmd8YjdmNjc2MjExOGJkNzVjYzdmZjgxYzUzNWJhZjFiMTJhODk4YjljZjc4N2MxMWE0MWM0MmI5NzE4NWViZjNiMQ,/medias/1134265-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gwNi9oOTkvODk3OTk4ODMxNjE5MC5zdmd8N2M0MjU5MWUyYjI5Yjg5YWViNDc4NTUyN2ZlZDRlZjc4Njk3NzI4MTI1N2I2M2E0NzA4YmIzN2ExMzBiNTRiMw,22.00x16.00 mm,Crystal Silver Shade/1 Hole,Beads,Crystal Silver Shade,Oval Bead
1134266,36.00,36,1134266,Oval Bead,/Oval-Bead-1134266/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1134266-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyNzA1OXxpbWFnZS9wbmd8aW1hZ2VzL2hkMi9oMWQvODkyNzAwNzk2NTIxNC5wbmd8YzE2Yjk2ZjExMTRiZjE3MTNmNDlkMzI5NzM4MGUwOGNkZWI4NWJlMTJhYmFmOTZjYWE5NTQyYjc5YjM5NDcxNA,/medias/1134266-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w0MTEwNHxpbWFnZS9wbmd8aW1hZ2VzL2g5Yi9oNzQvODkyNzAwODAzMDc1MC5wbmd8MGMzZGQ3NjQ1ZDFmNjMyNzIxMmQzMGJkMjI2NWRkMzJkZWI0Njc2ZTZlNGNiNjE0Mjc2YTY4MDAwYTdlZDJhMg,/medias/1134266-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gxOC9oM2QvODkxOTcyNTU3MjEyNi5zdmd8YzQ4NDIwMjI3NTc4NDViNDgxMmVkYmU5YjU5N2JlYWQwM2RiNGJkOGExZWQ1NzExNTcxOWU2YzE0ZDZlMmFkMw,22.00x16.00 mm,Jet/1 Hole,Beads,Jet,Oval Bead
1156951,36.00,36,1156951,Wave Bead,/Wave-Bead-1156951/p,1 variants,1 variants,/medias/1156951-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzOTk5fGltYWdlL3BuZ3xpbWFnZXMvaDQ1L2g0Mi84OTI3MjIzNDgwMzUwLnBuZ3w5MzM2OTI3NzhkZGIzYWQwZjE2MTNhNjc5YjU1MmJmOWQ5Yjg2ODYxZjM1Njg0MjA2NDNjN2EzNjBkZGVkYjc1,/medias/1156951-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4ODM2fGltYWdlL3BuZ3xpbWFnZXMvaDliL2g0Yy84OTI3MjIzNTQ1ODg2LnBuZ3wxYTg3Y2IwYTRlNjIwZGIyYjkxMzFiYTI4NThmNGYxMmMzY2VmMjAwNTAyZDcyNDc2YzY5NGY1Njk2MjgzZTE0,/medias/1156951-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2NDc1fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3OC9oZDkvODkxOTc4OTg2Mjk0Mi5zdmd8YjJmMmZjNzU3ZjJiZjBmOTY2MDIyMTRlZTM1OWI2MTRkYTE1M2I2NTNkMjIzZmUxM2ViZTkwNzc2M2QwMTE2Mw,28.00 mm,Crystal Luminous Green/1 Hole,Beads,Crystal Luminous Green,Wave Bead
609160,36.00,36,227047,Classic Crystal Button,/Classic-Crystal-Button-227047/p,4 sizes & 6 colors/effects,6 colors/effects,/medias/227047-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5OTg1fGltYWdlL3BuZ3xpbWFnZXMvaGI5L2gwYS84ODE4MzE3NjU2MDk0LnBuZ3xkNTkwNzZhNTQ3NTQ5NjE4OGU0YWJkYmQ1NTRiODhkMmFjNmNhZjc4MTM2NjM5N2VmYThkYWU2OTg5NmE1ZmY4,/medias/227047-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNzQ2MnxpbWFnZS9wbmd8aW1hZ2VzL2gwMi9oMGQvODgxODMxODk5OTU4Mi5wbmd8YjE0MGNiZGEyNTY4ZjFiMTJlY2Y4MTQ1YzRiYjBkZTFiNmE3OGI4Yzc4MmQzNWQzNzEzNTZlMWRiYzJhZTM1Mg,/medias/227047-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wyMzIxMnxpbWFnZS9zdmcreG1sfGltYWdlcy9oNGIvaDM5Lzg5MTk5MDI4NDcwMDYuc3ZnfGNkYzUyZThjYmQ3MzU3NTFkM2JlNjU1OWY1YWU3OGY5NzA2YzAxNTdlMDRjOGQ4OTViZmVjOTU1ZWQxMTQ5Zjc,12.00 mm,Crystal/Platinum-colored Pro Foiling/2 Holes,Buttons & Fasteners,Crystal,Classic Crystal Button
282446,36.00,36,5054202,Classic Rivoli Crystal Button,/Classic-Rivoli-Crystal-Button-5054202/p,7 sizes & 12 colors/effects,12 colors/effects,/medias/5054202-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDk4NXxpbWFnZS9wbmd8aW1hZ2VzL2gyYy9oZWQvODgxOTQ4NjMyNjgxNC5wbmd8NzZkMGMzNDA0MDBlNDMzZDk0YmJhMjFiNTM3MDVkYzQ2MjdiY2IyMzFjNDdmNjM5ZTI3NDZlMThkNDYxMmQ2Yg,/medias/5054202-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMjE3NDl8aW1hZ2UvcG5nfGltYWdlcy9oNmIvaDc4Lzg4MTk0ODc2MDQ3NjYucG5nfGZjNWQ3MDU3YTljODRmOTc4MmQ0ZWYxYWEzNTY1YjE1MjIxMTRjN2NkOTk2NTI2MjUwMzY0ZTIxYzc4YWIxNTU,,12.00 mm,Crystal Satin/Platinum-colored Pro Foiling/Sewing Tunnel,Buttons & Fasteners,Crystal Satin,Classic Rivoli Crystal Button
673834,36.00,36,673838,Square Crystal Button,/Square-Crystal-Button-673838/p,4 sizes & 2 colors/effects,2 colors/effects,/medias/673838-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMjI4NnxpbWFnZS9wbmd8aW1hZ2VzL2gwMy9oYWIvODkyOTM0Nzc2NDI1NC5wbmd8MTY5YTQ5NDJiNjAyMGJkMzljZjY3ZGE3MDNhOTUyNWRhNWM5NGYxMWQyYWUxMzk4MzIzY2RlY2QwZjZhY2FjZQ,/medias/673838-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wzNTUxNHxpbWFnZS9wbmd8aW1hZ2VzL2g3Mi9oMWUvODkyOTM0NzgyOTc5MC5wbmd8MGE1Y2Q0MzkxM2U0MTBmNzQ1ZmJmOTU2ZjBmZjVlZTIzMzVlZDQ1ZjVlMjBkY2EwMjk0YmFlZWI5Y2Q2MGJmYQ,/medias/673838-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wyMzY3N3xpbWFnZS9zdmcreG1sfGltYWdlcy9oOGYvaDczLzg5MjA3MTQ1NzU5MDIuc3ZnfDE2MWFlZGYzODc2NjJjYTk0Mjk2YjE3Nzk3OTBiNmMwOTcyNWQxMzMyZDJmMGY5YWUwNWEzYzQ5ZWMwYmU5ZjU,16.00 mm,Light Amethyst/Aluminium Foiling/2 Holes,Buttons & Fasteners,Light Amethyst,Square Crystal Button
1184411,36.00,36,1184412,Rivoli Crystal Button (2 holes),/Rivoli-Crystal-Button-2-holes-1184412/p,3 sizes & 10 colors/effects,10 colors/effects,/medias/1184412-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MjkxfGltYWdlL3BuZ3xpbWFnZXMvaGRiL2gzNi84OTI3MzA5OTU1MTAyLnBuZ3wwMTljMGUxODhmMDNhYjEyMTI5NTZhNDIxM2RkY2QwMDY4OWU0MzhiNjcwMjNmN2M3ZTJhNWIwZDA1MTg5ZDRj,/medias/1184412-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMjM0OXxpbWFnZS9wbmd8aW1hZ2VzL2g4MS9oY2IvODkyNzMxMDAyMDYzOC5wbmd8NThmYTI5YzBjOGY4OTA0ODAyZmUwNzY3MzdmOWRjZGIxZTM2Mzc3MDVkYmI3ODhhNWZkOTRmYjZjZTZmZjcxMw,/medias/1184412-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2MDA4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hlMy9oMGMvODkxOTg2NzY1NDE3NC5zdmd8NDg1NGY2ZTlhYWViMmQ5OTE3MGE1MmYyZjZkM2NjYTQ1NGU0YmIyODcyMDU1ZWMzNmNiYzhhOGJlZGViY2VlOA,16.00 mm,Jet Hematite/Unfoiled/2 Holes,Buttons & Fasteners,Jet Hematite,Rivoli Crystal Button (2 holes)
938386,36.00,36,937031,Chessboard Crystal Button,/Chessboard-Crystal-Button-937031/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/937031-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MjE3fGltYWdlL3BuZ3xpbWFnZXMvaGQ4L2g5OC84ODI1MDQ3NjEzNDcwLnBuZ3wxYzYyODVhZDVhMDQxNWMxMjNhMTI5Y2VkM2QxMzFmM2FhNzQ4MmY1ZWNiMWJlMjg2NzIyMGFhNzgyMzE5MGQ3,/medias/937031-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4Mjg0MHxpbWFnZS9wbmd8aW1hZ2VzL2g1NC9oMTEvODgyNTA0OTA4ODAzMC5wbmd8ZjFjZDJkZjIzN2Y3NmU4MGVhZWQ3MzdmMTM2ZjA0NGI5ODk2MGI2ZTRlODVlNzBlNmRkZThjYTdiZGE4OTZiZg,/medias/937031-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxMTY2MHxpbWFnZS9zdmcreG1sfGltYWdlcy9oZTYvaGJjLzg5MjA3OTc1NDQ0Nzguc3ZnfGFjZDFmZTY0MGQyNGZiMzM0ZjcxMjY3NDU5ZTNiMGJlMDliOTE4NzNhM2NkNGY5MTgwZWZmZjliNTZiOTM5ZjE,21.00x11.00 mm,Light Colorado Topaz/Platinum-colored Pro Foiling/2 Holes,Buttons & Fasteners,Light Colorado Topaz,Chessboard Crystal Button
1002826,36.00,36,1002826,Owlet Sew-on Stone,/Owlet-Sew-on-Stone-1002826/p,3 sizes & 4 colors/effects,4 colors/effects,/medias/1002826-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MTI2fGltYWdlL3BuZ3xpbWFnZXMvaDM4L2hlMi84OTI2NDM5MjExMDM4LnBuZ3wyNTIyNDg5MzlhMDdhMjc1ZWQwMDZiMDc0YzBkNmE5ODQ2MWFmYzk4YTFlNjJkNGI1NjMzNDZkZWVlMGM2OTNk,/medias/1002826-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzc0NnxpbWFnZS9wbmd8aW1hZ2VzL2g2ZC9oMDIvODkyNjQzOTI3NjU3NC5wbmd8ZGY1ZTM0OTIzOTJiNDdlMDJlZDdjNDlhZTc2Mjc5ZTE0MTA4YTQ2NmNhMmM2OWU4ZDVlYzczMzcwMTA5NGNiMA,/medias/1002826-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxNDQ1OXxpbWFnZS9zdmcreG1sfGltYWdlcy9oMWIvaDI4Lzg5MTk0NzA1MDYwMTQuc3ZnfDY2YWZhMDliZWUzMjY3NDllN2ViNTk4YWI3ZGVhNzgxOTk4NjNhMTg1MjRkZmYzZmI2MjBjM2NkNGU4YjU0OWU,23.00x14.00 mm,Crystal Silver Shade/Unfoiled/2 Holes,Sew-on Articles,Crystal Silver Shade,Owlet Sew-on Stone
