mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
894749,360.00,360,894749,Briolette Bead,/Briolette-Bead-894749/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/894749-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MzQyfGltYWdlL3BuZ3xpbWFnZXMvaGQyL2hlNS84OTI5NDI2NzAyMzY2LnBuZ3w3MWI3NjZkMTliMTJkZDRlNmM2MDJlZWRkMGI0OGMzMTNiODQzN2UzZjcxMjNhMWY0ODMxYWYzZjg1YTNiMDA1,/medias/894749-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzY5OXxpbWFnZS9wbmd8aW1hZ2VzL2gwZS9oODIvODkyOTQyNjc2NzkwMi5wbmd8ZjI0NzNmMTlhY2U4NDJiOWNkZWY2OWEzMzgxYzc1ZWJhZmFjNzVkMjNhNDFkYzNhMDE3ZDBmNjdjZTA1OTc2Ng,/medias/894749-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmYS9oN2IvODkyMDc3Nzg4MzY3OC5zdmd8YTU2ODE5NzdhNjk3YjExMDYxNzk1ZDUzZmNlYWU3NDBhMWRmZTUzZmZlNzkxYzc2ZTNmODJlOTVjYTkzOTBhMg,6.00 mm,Rose Water Opal/1 Hole,Beads,Rose Water Opal,Briolette Bead
975471,360.00,360,975471,Briolette Bead,/Briolette-Bead-975471/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/975471-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1MDMwfGltYWdlL3BuZ3xpbWFnZXMvaDU5L2gyNC84OTI5NDgzMTYxNjMwLnBuZ3xmNmFiZDQ0ZmIxYTIxZGMxNTUzMjIyYzI3OGJiNTZiYjBiZDExM2UxMGI4MWZlNWRhNDk1Y2FiZGYwYjY1Yjcz,/medias/975471-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w5MjQyfGltYWdlL3BuZ3xpbWFnZXMvaDc0L2gwNS84OTI5NDgzMjI3MTY2LnBuZ3xlOWQ2YjBjZjJhZmRiZmI0MjIxNGFjYzUwMWJkMTUxNjE3NGJkNDU5NzIxOTMxZjE0ZDUwYWFlYmJjM2Q0OTAw,/medias/975471-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmNS9oMDMvODkyMDgxMjQ4NjY4Ni5zdmd8NmQ5MmRiN2RjYjdiZTY3MmU2OTBhNjE0NmQzZGYxZWVjNDg1MmI5MzEzYzM5ZDQzOTNjOTlkNjk2OGZlYWUxMg,6.00 mm,Sand Opal/1 Hole,Beads,Sand Opal,Briolette Bead
1105430,360.00,360,1093451,Briolette Bead,/Briolette-Bead-1093451/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1093451-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODk1fGltYWdlL3BuZ3xpbWFnZXMvaGFiL2hhMC84OTI2ODY1MzI2MTEwLnBuZ3w1ZTY5NGY5ZjIxOTc1MmQ2MmIzNDhmYTBmZmEyYjM1NmRlYTAzOGVkZTFlNjgyNDk4MTEyMWQzYTNjOWMwZDM3,/medias/1093451-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTk3NnxpbWFnZS9wbmd8aW1hZ2VzL2hkNS9oNzcvODkyNjg2NTM5MTY0Ni5wbmd8ZDE3YWUxMzg2OTUzODRmMmIxMzE3MTZkZmFjNzhlNjliOWVlODkwZDkxZGFkODZlMWZlMzYxN2VkYmMyZTc4NA,/medias/1093451-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0MS9oNjAvODkxOTY3NzAwOTk1MC5zdmd8ZjEyODI0NGQ4MzVmZjUzMGUzNDIwZGNiOTU0YjJmOGQ1MjU5ZDFjMDEzOTk2ZTZjNDIwYzcyNjQ0ZDQyMWRhOQ,12.00 mm,Topaz Blend/1 Hole,Beads,Topaz Blend,Briolette Bead
1015135,288.00,288,1015135,Briolette Bead,/Briolette-Bead-1015135/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1015135-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MDcyfGltYWdlL3BuZ3xpbWFnZXMvaDlkL2g2OS84OTI2Njc3NDM0Mzk4LnBuZ3w0NGM2YmE3ZjkyMDhjZWJkZGNmYTVmMThmMDliZDhkNWY3ZjkzZjUwMGY3YzE1ZTQyNWIwZGVlNDIwYzRiM2Jh,/medias/1015135-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMjQyNXxpbWFnZS9wbmd8aW1hZ2VzL2g4Mi9oMmUvODkyNjY3NzQ5OTkzNC5wbmd8NzFkM2JjMWMwOTQ2ZDE4OTFmMjgyNjUyZDFmYWE3MTliNzFhYWRjNGRmZWNmYjlkZTU1MDAxMTQ2YWJhODI0Mg,/medias/1015135-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hkMy9oZmIvODkxOTQ3NDgzMTM5MC5zdmd8NDcxMDY3OThlNTA0MTkxNzk1NjJlODE4YWUwZDliNTdiODc4NTgyM2YzZDM0MjVmNzZjZTdlNjY1ZGVjOGQzMw,8.00 mm,Black Diamond Satin/1 Hole,Beads,Black Diamond Satin,Briolette Bead
1177416,288.00,288,1177417,Briolette Bead,/Briolette-Bead-1177417/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1177417-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODUyfGltYWdlL3BuZ3xpbWFnZXMvaDY1L2hiOS84OTI3MjkyMDk2NTQyLnBuZ3xlYmE3NjIyNjhkMDdhMTI2MWQ3ODdiY2IxMjU4YzdhODA1OGUyYmQ0MjVjZDY5NWM2Yjc4NzdmZDIxODdjYjBk,/medias/1177417-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzE0M3xpbWFnZS9wbmd8aW1hZ2VzL2hjMy9oMWMvODkyNzI5MjE2MjA3OC5wbmd8MGJmN2ZhN2RmNDBjODZkMGI3NTllZWY1OGM5OTI0NGY5NTIyZDcwZGZiZGQyNmU0Mjc5OThjNmE2NTM5YzIyMA,/medias/1177417-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhYy9oZDMvODkxOTg2MjY3MzQzOC5zdmd8NGFlOWYxODVmMmUyZmM1Y2ZhNjg3NjlhYzRhN2E0ZjVlMWVhN2VlMzMzNmFhMjRlNWZkMzE5Yjc1ZGRjMTBiYg,12.00 mm,Crystal Astral Pink/1 Hole,Beads,Crystal Astral Pink,Briolette Bead
1045597,288.00,288,1045597,Briolette Bead,/Briolette-Bead-1045597/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1045597-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1ODA3fGltYWdlL3BuZ3xpbWFnZXMvaDgxL2g4Zi84OTI2NzQ2NTQyMTEwLnBuZ3w4NTI2MzE2YmFiMDUyNGI3MDBmYWNiZWZiYzg4MDcwYjU4N2M3MmIyZTY5ZDVmM2I3OTQxM2ZmOTEzZDA0NzU5,/medias/1045597-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMjY1NnxpbWFnZS9wbmd8aW1hZ2VzL2g5ZS9oZTEvODkyNjc0NjYwNzY0Ni5wbmd8YmM0ZDc0OWQ2ZGExNTVmNzQyOWJlMWNkNDdiZTAzMWY5N2Y4ZDA4N2NhNDgwNmVjMWE4ZmU2ZmEyNGE1ZGQ2Yg,/medias/1045597-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gyYS9oNmYvODkxOTYyMDA1OTE2Ni5zdmd8YmJiNjMyZjI0MGJhZTMwZmZkNTEyN2RjMzliNTUxZWQ3NzkzZmNkMmJmZTRiYjhkZTM2NzNlZmViNzY1MjIwZQ,8.00 mm,Crystal Metallic Light Gold 2x/1 Hole,Beads,Crystal Metallic Light Gold 2x,Briolette Bead
1053548,288.00,288,1053548,Briolette Bead,/Briolette-Bead-1053548/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1053548-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2OTM4fGltYWdlL3BuZ3xpbWFnZXMvaGVkL2g5My84ODE2MTI5Mzc2Mjg2LnBuZ3w3MmRhZjE3YjVhMDYzN2M4YmIxMDBkYmNhYTkyMjhlNjY2OTU3ZjQ5ZjA5MTY4NzAwNjNjMDYyMGJiNDczOGRl,/medias/1053548-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2ODYyOXxpbWFnZS9wbmd8aW1hZ2VzL2gwYS9oYTkvODgxNjEzMDcxOTc3NC5wbmd8NWY3NmQ3OTA4OGM5MzdlZTIyMzk1ZWRkYjY2Nzg0YWVjZWExODIyMDViMGQ2MTQ0N2ZlNGY2NGVjZjI5YWMzOA,/medias/1053548-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhNy9oYTYvODkxOTYyNDk3NDM2Ni5zdmd8ZmQ5M2QyNTcxNmM1MGQwNDc1Y2VmNjIzY2NiNDdjM2I2ZWZiNTJiZDg0NmE0YTU1ZDJjMjJhMGRiZWFlYzdlZg,8.00 mm,Crystal Red Magma/1 Hole,Beads,Crystal Red Magma,Briolette Bead
903076,288.00,288,903076,Briolette Bead,/Briolette-Bead-903076/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/903076-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NDY0fGltYWdlL3BuZ3xpbWFnZXMvaGY4L2hmMi84OTI5NDM0Njk3NzU4LnBuZ3wyMDQ1MGJkMzFlNzZhOTAzM2RlODFmMzcwN2FmMGVhZjdmYWI3Njk5YmJiNjdmMjI2ODVjNWQ2ODRmOTRhNDFj,/medias/903076-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODA5MHxpbWFnZS9wbmd8aW1hZ2VzL2gyZS9oMzkvODkyOTQzNDc2MzI5NC5wbmd8ZDA4N2IzZjYwMmEzNjNlYTYzNWYyNTRmMGQ0NzMxNTg1ZGRjMWU1YzdmMjA1MzM0NmU1Y2Q3NWIyOWQ1ZTQ4YQ,/medias/903076-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0NS9oNTcvODkyMDc4MTE2MDQ3OC5zdmd8ZDE0NDIxMmY2M2VkZmY4OGEyMTA2ZDRhMTAxYzZkMDM3ZTVlMWZiZTIxNTFjZGU3MjYwNzQ4YmMzN2Q5MTliNg,8.00 mm,Indicolite Satin/1 Hole,Beads,Indicolite Satin,Briolette Bead
853796,288.00,288,853796,Briolette Bead,/Briolette-Bead-853796/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/853796-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0MjA0fGltYWdlL3BuZ3xpbWFnZXMvaDczL2g2Zi84ODkzMjkxMDAzOTM0LnBuZ3w0ZTkyODk4M2Q2MDJhYTc1YTJkNDk5YWM5NzBlOGI3YzZjZTQyMDYzYmY5YzgwN2JhOTQzMmJkMzFlYTM1ZWVk,/medias/853796-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wzMzAyN3xpbWFnZS9wbmd8aW1hZ2VzL2g2ZS9oM2QvODg5MzI5MTA2OTQ3MC5wbmd8ZDMzYWU1Y2U4YWVjZmZmZDBiZGM1NjQ0N2VhOWU1NzU5NDRhNDA3MWMwN2Q3YTkzODA0YTIxNjRlNzZkMDM4OQ,/medias/853796-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gxYy9oMzMvODkyMDc1MTAxMzkxOC5zdmd8NGFmMDY3N2E5M2U0NTUyNDI5ODU0OTAwNmJkNWE0YmQ0ZGVmMDU0Nzk2ZjYxMTU4NjIxNGRlNjdkMzFlYmE2Zg,8.00 mm,Jet Hematite/1 Hole,Beads,Jet Hematite,Briolette Bead
911795,288.00,288,911793,Briolette Bead,/Briolette-Bead-911793/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/911793-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0Njg0fGltYWdlL3BuZ3xpbWFnZXMvaDAyL2g4Ny84OTI5NDQ4MzI5MjQ2LnBuZ3xhNTRlY2VjZmU5NjljNjVjOWMxNGQ0MmEzM2JkMmMwNTEwNGI1MWYyNGRkYTE5MzJjYjJhZGIyMzhiMjUyOWNm,/medias/911793-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4MDU5fGltYWdlL3BuZ3xpbWFnZXMvaGRiL2g1Yi84OTI5NDQ4Mzk0NzgyLnBuZ3w1YjM1YWVmODMyNDRhMTU2MTk5ZjQyZTI1YTc1ODUwNjgxMGI4OTdmYTBiZjVmMGQ1ZDU4YjM5ZWI4MTQ5MDZk,/medias/911793-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzNy9oYjkvODkyMDc4NzU4MzAwNi5zdmd8MzI5Y2MwMzc3ZWUwZjg3ZDQ3ZTRhMGRjNmZiNjM5Mjk2NDQzNTYyNjRmODg0YjI4ZDA1ODBkN2YwNWU1YzBkNA,6.00 mm,Mint Alabaster/1 Hole,Beads,Mint Alabaster,Briolette Bead
975440,288.00,288,975440,Briolette Bead,/Briolette-Bead-975440/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/975440-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NjI1fGltYWdlL3BuZ3xpbWFnZXMvaGVkL2g2NS84OTI5NDgyMjExMzU4LnBuZ3wzY2M1NmJjMzJmODA4N2I5NjQxMzlhMGEzYTY2ZjA1Njg4YzNhYzZhOTViNDEzN2VlZTliMmJkOGQzOTkyNzc0,/medias/975440-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODQzMHxpbWFnZS9wbmd8aW1hZ2VzL2g0OC9oYmEvODkyOTQ4MjI3Njg5NC5wbmd8Y2M1NWEwNmEwMTE3ODQ2MGY5MjFjODZiYzhiYzU2NjAwMGNjM2MyYzE5MzJmNWM5YzlhYjBkYzgxZDE5ZDgwOQ,/medias/975440-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzMS9oMDEvODkyMDgxMjI5MDA3OC5zdmd8ODQzMDhmZDcyNDRjNDUyZTg1MmQyNzZiYzg3Y2U0M2M1NjVjMmE2ZGMwNWNjMzMxYWM2ZTRkNGRmODI0ZWQ4Ng,8.00 mm,Mocca/1 Hole,Beads,Mocca,Briolette Bead
5102730,288.00,288,5102730,Briolette Bead,/Briolette-Bead-5102730/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/5102730-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDYwMnxpbWFnZS9wbmd8aW1hZ2VzL2g3My9oMWMvODkyODI4ODk2NDYzOC5wbmd8ZGUyYTRiOTFmY2FkMjIxYmQyMjFmZDZiNTE3OGQ4OGVmY2E5NzljYTJlNjdhNTAxYmM2MjM4YzI1Y2NkNDRlMg,/medias/5102730-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3MTQ5MHxpbWFnZS9wbmd8aW1hZ2VzL2gzZi9oZGMvODkyODI4OTAzMDE3NC5wbmd8OTc2MDYxZTI1M2JmODNkNjE2YzFkZjg3ZGFjMjU3OTdmYzI2MGVjYjdiZTA4MGIxOGU1Y2EwNjNmNTI2M2RkNQ,/medias/5102730-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hkOS9oNGQvODkyMDE3Njc4NzQ4Ni5zdmd8OWZlMGRhNjEyMmQyNDA1M2U1YjZiODE4MWZmMGY1MmQ1ZTE0YTcxNzgzYTY3MTBhYmI5NjhmODU3NGE2MmM5YQ,8.00 mm,Smoky Mauve/1 Hole,Beads,Smoky Mauve,Briolette Bead
1105432,288.00,288,1093451,Briolette Bead,/Briolette-Bead-1093451/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1093451-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODk1fGltYWdlL3BuZ3xpbWFnZXMvaGFiL2hhMC84OTI2ODY1MzI2MTEwLnBuZ3w1ZTY5NGY5ZjIxOTc1MmQ2MmIzNDhmYTBmZmEyYjM1NmRlYTAzOGVkZTFlNjgyNDk4MTEyMWQzYTNjOWMwZDM3,/medias/1093451-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTk3NnxpbWFnZS9wbmd8aW1hZ2VzL2hkNS9oNzcvODkyNjg2NTM5MTY0Ni5wbmd8ZDE3YWUxMzg2OTUzODRmMmIxMzE3MTZkZmFjNzhlNjliOWVlODkwZDkxZGFkODZlMWZlMzYxN2VkYmMyZTc4NA,/medias/1093451-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0MS9oNjAvODkxOTY3NzAwOTk1MC5zdmd8ZjEyODI0NGQ4MzVmZjUzMGUzNDIwZGNiOTU0YjJmOGQ1MjU5ZDFjMDEzOTk2ZTZjNDIwYzcyNjQ0ZDQyMWRhOQ,12.00 mm,Topaz Blend/1 Hole,Beads,Topaz Blend,Briolette Bead
1093450,144.00,144,1093450,Briolette Bead,/Briolette-Bead-1093450/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1093450-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2NzEzfGltYWdlL3BuZ3xpbWFnZXMvaDViL2g2Mi84OTI2ODY0OTY1NjYyLnBuZ3xlY2EyNzk0OGQ0Zjk3ZWMyMDUwMzhmOGQ3Y2EwM2QwOGQxY2I4MTQ1MmZkNmU2ZDU5YzY2YTNkNzRiYzE2MDEw,/medias/1093450-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTYzMHxpbWFnZS9wbmd8aW1hZ2VzL2g4Ny9oZGIvODkyNjg2NTAzMTE5OC5wbmd8MjkzNWUyNDNmZDg0MGRhOGRlYjRhNmZlNmUwNjZmOTlmZWU5MTBiMzdiYmViMzEyMjM1MmM3MjQzM2VmOTQwNw,/medias/1093450-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjNS9oZDgvODkxOTY3Njk0NDQxNC5zdmd8ODJhZTFhMTcwNjExNzk5OTAzYzc5MmNkYjQ0Yzg2ZGM2ZmU2OGVmOGZmMGZmMjczYTc3ZmU4MzEwZTcwN2U0YQ,12.00 mm,Amethyst Blend/1 Hole,Beads,Amethyst Blend,Briolette Bead
997291,144.00,144,879763,Briolette Bead,/Briolette-Bead-879763/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/879763-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2OTkyfGltYWdlL3BuZ3xpbWFnZXMvaDM5L2g5Mi84ODI0Nzg1NjAwNTQyLnBuZ3xlYTc0OTMxN2RiMzg0OWFmMGNkMWEyYjg1Njc0YWRjNWY3OGUxYzRiYThkODc1ZTQ0NDM3OWZjODhhOGZmZmYz,/medias/879763-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2MDE1M3xpbWFnZS9wbmd8aW1hZ2VzL2g5NS9oN2IvODgyNDc4Njc0NzQyMi5wbmd8YWJjZDdmZDU3OWY2YWZmODAwMjM2NDY1MjJjN2YyZTNjMjgyNDIyYzQyNzlhMDE3NjRjNGNiNWMwNzQyN2JlYQ,/medias/879763-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjZC9oNDgvODkyMDc2NTMwMDc2Ni5zdmd8Yzg1ZGU3ZjYyNGVlNzZjMmM5MGZiNzJkYmI4NzU1YTY5MDMzZGNiOTJlYzY2NTlmMjhjZWViYWFiNjgxYjI5Yw,6.00 mm,Black Diamond/1 Hole,Beads,Black Diamond,Briolette Bead
1177417,144.00,144,1177417,Briolette Bead,/Briolette-Bead-1177417/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1177417-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODUyfGltYWdlL3BuZ3xpbWFnZXMvaDY1L2hiOS84OTI3MjkyMDk2NTQyLnBuZ3xlYmE3NjIyNjhkMDdhMTI2MWQ3ODdiY2IxMjU4YzdhODA1OGUyYmQ0MjVjZDY5NWM2Yjc4NzdmZDIxODdjYjBk,/medias/1177417-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzE0M3xpbWFnZS9wbmd8aW1hZ2VzL2hjMy9oMWMvODkyNzI5MjE2MjA3OC5wbmd8MGJmN2ZhN2RmNDBjODZkMGI3NTllZWY1OGM5OTI0NGY5NTIyZDcwZGZiZGQyNmU0Mjc5OThjNmE2NTM5YzIyMA,/medias/1177417-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhYy9oZDMvODkxOTg2MjY3MzQzOC5zdmd8NGFlOWYxODVmMmUyZmM1Y2ZhNjg3NjlhYzRhN2E0ZjVlMWVhN2VlMzMzNmFhMjRlNWZkMzE5Yjc1ZGRjMTBiYg,12.00 mm,Crystal Astral Pink/1 Hole,Beads,Crystal Astral Pink,Briolette Bead
1156944,144.00,144,1156944,Briolette Bead,/Briolette-Bead-1156944/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1156944-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NDQyfGltYWdlL3BuZ3xpbWFnZXMvaDk2L2gyNC84OTI3MjIzMTE5OTAyLnBuZ3wzN2I5MDE4MGI4N2M5YmU1MmJlY2YxOWZjMGZmN2Y4OWViZmZlY2ExOGVlMTliZTY0YjQ2NjM1NTcwYjA4NDk0,/medias/1156944-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzg1N3xpbWFnZS9wbmd8aW1hZ2VzL2gzMi9oZmIvODkyNzIyMzE4NTQzOC5wbmd8NzFlYmIyNDFjZDZiMmVmMzUxN2ZiMWMxMzE4MDVkNDM1ZGY0YjU5NGY1M2UyN2Y3NjhkNGYxNWNlYjI0MzU2Mg,/medias/1156944-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjOC9oMDAvODkxOTc4OTYwMDc5OC5zdmd8MzYxOTU5MmE2OWM4MzQxYzdmZjJiMTFkODgyMGFjMDM0ZTFjZWQyNGU0MDk5OGNlNjFhNWMwZWEzNmM1N2ZlMA,12.00 mm,Crystal Luminous Green/1 Hole,Beads,Crystal Luminous Green,Briolette Bead
1034114,144.00,144,1034112,Briolette Bead,/Briolette-Bead-1034112/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1034112-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3ODY5fGltYWdlL3BuZ3xpbWFnZXMvaGRlL2gzMS84OTI2NzI5MzcxNjc4LnBuZ3w5NjA0YmVhNTYyYmQ1MThiMjNhMWZhMmQ4YjE4Mzc3MjUxMjBjYThkZGEzY2M3ZTgwNWNjMjQ0YmQ2MDE4YzNh,/medias/1034112-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyMDMzMXxpbWFnZS9wbmd8aW1hZ2VzL2gwMS9oMzcvODkyNjcyOTQzNzIxNC5wbmd8MzFmNmIzMjBjMDg3MzAwOWVhMzkwYTEyYWNjOGIzNjQ0ZmE5NmRmZGZhYWIxYTkxNGVhNmFkZjE3NTZmODUxMQ,/medias/1034112-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzMi9oMTcvODkxOTYwNTM3OTEwMi5zdmd8YThiZTNlMTMxZWQ3MzhjZjhmNjBhYzE0ZTdkNTZkOThmMWUzZDJmMDM4OGI1Y2YwZDc3ZTY3ZjFiZGM4N2QzYQ,6.00 mm,Greige/1 Hole,Beads,Greige,Briolette Bead
1081351,144.00,144,1081351,Briolette Bead,/Briolette-Bead-1081351/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1081351-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3Mzk1fGltYWdlL3BuZ3xpbWFnZXMvaGM4L2hjOS84OTI2ODMxNDc2NzY2LnBuZ3xiN2ZkNDMyNzQ5ODJjOTA0MWRlMjcyNzBjMjk0Mzg1ZDg3YzYxNWMxNzJlZGI3MDMxYWUzMjFlODc3MzhkNWVh,/medias/1081351-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTQ1NXxpbWFnZS9wbmd8aW1hZ2VzL2g5YS9oM2QvODkyNjgzMTU0MjMwMi5wbmd8NmI5NTdjMDdmNTEzNDE5NzRjYmRlNjY1YTJlNTBlZWRmNmMyMzFjNDU1ZmQ3NWE1YmFmM2Q0YmJiODA5ZjdiOQ,/medias/1081351-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmMi9oOWEvODkxOTY2MTI4MTMxMC5zdmd8MTg4OTczOTdkOTJmMjVlZmMxZGVlYmM2NDgyMzYxYWQwZjlhMzk5NGI3MWYyNjIwMzViNmJjMTI3ZjAzMjEzZA,12.00 mm,Khaki/1 Hole,Beads,Khaki,Briolette Bead
